city,timestamp,temperature,season
New York,2010-10-23,18.992207046788774,autumn
New York,2010-10-24,24.423313236859137,autumn
New York,2010-10-25,17.911985266780206,autumn
New York,2010-10-26,6.453945393110317,autumn
New York,2010-10-27,16.55840718932445,autumn
New York,2010-10-28,22.341823213258248,autumn
New York,2010-10-29,15.777870661834761,autumn
New York,2010-10-30,11.254960755026733,autumn
New York,2010-10-31,22.858182963515272,autumn
New York,2010-11-01,15.378676516789755,autumn
New York,2010-11-02,13.714946175857667,autumn
New York,2010-11-03,13.105593744398686,autumn
New York,2010-11-04,14.6224740806659,autumn
New York,2010-11-05,19.71595126736343,autumn
New York,2010-11-06,13.8422504694598,autumn
New York,2010-11-07,18.427845268121747,autumn
New York,2010-11-08,14.403208378232472,autumn
New York,2010-11-09,6.817711004437012,autumn
New York,2010-11-10,21.612329564160532,autumn
New York,2010-11-11,14.898569863277784,autumn
New York,2010-11-12,10.91714902405108,autumn
New York,2010-11-13,7.460273571743114,autumn
New York,2010-11-14,16.765855585646698,autumn
New York,2010-11-15,15.00067196694958,autumn
New York,2010-11-16,13.515354041555748,autumn
New York,2010-11-17,12.264662924270072,autumn
New York,2010-11-18,17.59387515952014,autumn
New York,2010-11-19,16.527331214715097,autumn
New York,2010-11-20,12.510899239139501,autumn
New York,2010-11-21,12.41309734072951,autumn
New York,2010-11-22,10.62068233271668,autumn
New York,2010-11-23,19.079922948044473,autumn
New York,2010-11-24,8.485261227684255,autumn
New York,2010-11-25,18.09234179291439,autumn
New York,2010-11-26,18.911223344935745,autumn
New York,2010-11-27,22.6000434111438,autumn
New York,2010-11-28,14.851361928192727,autumn
New York,2010-11-29,17.60225831982073,autumn
New York,2010-11-30,10.444602960469505,autumn
New York,2010-12-01,-5.306350032430803,winter
New York,2010-12-02,-2.409869287935333,winter
New York,2010-12-03,-12.761136445512394,winter
New York,2010-12-04,2.230412870892107,winter
New York,2010-12-05,-3.0151888601351744,winter
New York,2010-12-06,6.438269035777763,winter
New York,2010-12-07,5.13445568574266,winter
New York,2010-12-08,-3.1412910176066084,winter
New York,2010-12-09,-0.15636561656801734,winter
New York,2010-12-10,1.2046733683969855,winter
New York,2010-12-11,-0.10930952807215219,winter
New York,2010-12-12,-1.267848114772011,winter
New York,2010-12-13,1.4635523280558131,winter
New York,2010-12-14,-4.8245973277766705,winter
New York,2010-12-15,-9.07125001198944,winter
New York,2010-12-16,0.7979652698946083,winter
New York,2010-12-17,3.62720648767829,winter
New York,2010-12-18,-6.497843100968186,winter
New York,2010-12-19,-9.549802844753588,winter
New York,2010-12-20,2.255553781482388,winter
New York,2010-12-21,-12.843930007882818,winter
New York,2010-12-22,1.3245457480969038,winter
New York,2010-12-23,3.937765829136967,winter
New York,2010-12-24,-1.390380373598624,winter
New York,2010-12-25,-0.31539146618456737,winter
New York,2010-12-26,0.08245487832949219,winter
New York,2010-12-27,4.766424191281969,winter
New York,2010-12-28,0.06437969199761115,winter
New York,2010-12-29,3.6500590037648957,winter
New York,2010-12-30,6.732307544664201,winter
New York,2010-12-31,-1.425871826491111,winter
New York,2011-01-01,-7.337656460116886,winter
New York,2011-01-02,-14.615138689418991,winter
New York,2011-01-03,4.341157174664323,winter
New York,2011-01-04,0.4032897325513377,winter
New York,2011-01-05,-1.5850165732013428,winter
New York,2011-01-06,1.2981676540351328,winter
New York,2011-01-07,-0.44384469672883087,winter
New York,2011-01-08,1.471823125625359,winter
New York,2011-01-09,-9.329199179060781,winter
New York,2011-01-10,-7.520493094661704,winter
New York,2011-01-11,13.801820028705045,winter
New York,2011-01-12,3.911929365206909,winter
New York,2011-01-13,-1.4333888401592056,winter
New York,2011-01-14,3.3811428757395396,winter
New York,2011-01-15,1.0397011625888195,winter
New York,2011-01-16,0.6138058834891645,winter
New York,2011-01-17,2.3605444207933517,winter
New York,2011-01-18,-6.609061582687644,winter
New York,2011-01-19,-1.9844587456181404,winter
New York,2011-01-20,-1.669221061355464,winter
New York,2011-01-21,-1.0023468471478725,winter
New York,2011-01-22,-4.105017349290529,winter
New York,2011-01-23,-5.62895828789253,winter
New York,2011-01-24,-0.8140041318721646,winter
New York,2011-01-25,4.270627436906922,winter
New York,2011-01-26,-0.5027669921447496,winter
New York,2011-01-27,-4.737191712719947,winter
New York,2011-01-28,5.368831592264625,winter
New York,2011-01-29,1.2380357688242154,winter
New York,2011-01-30,-4.945660892021716,winter
New York,2011-01-31,-2.7211061130826653,winter
New York,2011-02-01,-0.7312223589317215,winter
New York,2011-02-02,-3.6719230066384965,winter
New York,2011-02-03,1.2799941333708253,winter
New York,2011-02-04,-4.822317977918256,winter
New York,2011-02-05,8.57670951497793,winter
New York,2011-02-06,3.436149631205292,winter
New York,2011-02-07,-4.153054458002296,winter
New York,2011-02-08,-4.39638494104541,winter
New York,2011-02-09,3.155078506004333,winter
New York,2011-02-10,-6.573277575426786,winter
New York,2011-02-11,-2.6991933398288444,winter
New York,2011-02-12,-2.2896780686303235,winter
New York,2011-02-13,-1.6729846146662821,winter
New York,2011-02-14,0.6189337040158123,winter
New York,2011-02-15,6.752562761553213,winter
New York,2011-02-16,4.121207891660722,winter
New York,2011-02-17,1.1786662110122799,winter
New York,2011-02-18,-2.8572128678922897,winter
New York,2011-02-19,0.49329328045424564,winter
New York,2011-02-20,-4.513311009448774,winter
New York,2011-02-21,-7.258011568372131,winter
New York,2011-02-22,2.7250079248109484,winter
New York,2011-02-23,6.558386083721599,winter
New York,2011-02-24,5.5368755966384615,winter
New York,2011-02-25,-0.530925135299102,winter
New York,2011-02-26,-2.821800833889148,winter
New York,2011-02-27,-2.4998978625789463,winter
New York,2011-02-28,-0.3209824236118711,winter
New York,2011-03-01,17.545483979775106,spring
New York,2011-03-02,5.413008751377488,spring
New York,2011-03-03,12.95560979097773,spring
New York,2011-03-04,13.281592369005285,spring
New York,2011-03-05,13.56282717775113,spring
New York,2011-03-06,8.703077996441307,spring
New York,2011-03-07,4.824321186486867,spring
New York,2011-03-08,9.66109762815346,spring
New York,2011-03-09,5.36276433573571,spring
New York,2011-03-10,10.334890553821205,spring
New York,2011-03-11,9.559670167105558,spring
New York,2011-03-12,14.003201579318727,spring
New York,2011-03-13,13.708847490354302,spring
New York,2011-03-14,4.716692431124454,spring
New York,2011-03-15,9.230792674559314,spring
New York,2011-03-16,10.429404621226038,spring
New York,2011-03-17,6.491858126023577,spring
New York,2011-03-18,-1.8511328065135206,spring
New York,2011-03-19,-2.2274174307541212,spring
New York,2011-03-20,11.47912838256321,spring
New York,2011-03-21,20.718442931364876,spring
New York,2011-03-22,11.36639789516061,spring
New York,2011-03-23,11.088965178072414,spring
New York,2011-03-24,-0.758371423136122,spring
New York,2011-03-25,12.331885327583592,spring
New York,2011-03-26,13.56255960348161,spring
New York,2011-03-27,7.102972666566075,spring
New York,2011-03-28,7.473267735213991,spring
New York,2011-03-29,7.949161133997676,spring
New York,2011-03-30,18.60838958459462,spring
New York,2011-03-31,11.680310594339584,spring
New York,2011-04-01,18.778073984899798,spring
New York,2011-04-02,5.935778135256854,spring
New York,2011-04-03,13.376848144570129,spring
New York,2011-04-04,9.619580211546902,spring
New York,2011-04-05,14.472693838687734,spring
New York,2011-04-06,6.969650633065083,spring
New York,2011-04-07,5.1961583848317545,spring
New York,2011-04-08,13.359295426404683,spring
New York,2011-04-09,3.915964398587926,spring
New York,2011-04-10,13.860623270700325,spring
New York,2011-04-11,3.077345424450053,spring
New York,2011-04-12,14.065394444588403,spring
New York,2011-04-13,4.154335963088274,spring
New York,2011-04-14,13.795372956516697,spring
New York,2011-04-15,13.503552469073643,spring
New York,2011-04-16,9.02571652719426,spring
New York,2011-04-17,18.030724381583166,spring
New York,2011-04-18,15.515861107742754,spring
New York,2011-04-19,12.262005128409433,spring
New York,2011-04-20,16.954654138680255,spring
New York,2011-04-21,14.304886670505157,spring
New York,2011-04-22,8.591779426838876,spring
New York,2011-04-23,8.539449255688648,spring
New York,2011-04-24,9.797695871060325,spring
New York,2011-04-25,16.453863896470015,spring
New York,2011-04-26,7.405453050968108,spring
New York,2011-04-27,6.0993812555020765,spring
New York,2011-04-28,12.638992698892858,spring
New York,2011-04-29,8.57421354969687,spring
New York,2011-04-30,14.225769952332461,spring
New York,2011-05-01,12.004895567265295,spring
New York,2011-05-02,4.52628531244223,spring
New York,2011-05-03,4.357881125482143,spring
New York,2011-05-04,10.198401803981874,spring
New York,2011-05-05,9.173073235964953,spring
New York,2011-05-06,11.272744401989428,spring
New York,2011-05-07,5.057812263612872,spring
New York,2011-05-08,8.216918621651185,spring
New York,2011-05-09,13.488715690024522,spring
New York,2011-05-10,23.114935407798207,spring
New York,2011-05-11,3.4849919669455325,spring
New York,2011-05-12,16.445348643332007,spring
New York,2011-05-13,2.4062338435154587,spring
New York,2011-05-14,4.644134366375946,spring
New York,2011-05-15,10.94352154682831,spring
New York,2011-05-16,9.935767709694595,spring
New York,2011-05-17,14.758692715228747,spring
New York,2011-05-18,2.9095105663240437,spring
New York,2011-05-19,12.59351878081889,spring
New York,2011-05-20,11.028179791391974,spring
New York,2011-05-21,13.147728372217799,spring
New York,2011-05-22,4.6989807962038235,spring
New York,2011-05-23,16.301304539400718,spring
New York,2011-05-24,10.905325517311107,spring
New York,2011-05-25,12.581742634190881,spring
New York,2011-05-26,3.3518031416380234,spring
New York,2011-05-27,12.96590456311904,spring
New York,2011-05-28,11.412698259741514,spring
New York,2011-05-29,7.5768110309087255,spring
New York,2011-05-30,21.38953196578667,spring
New York,2011-05-31,12.739094938173174,spring
New York,2011-06-01,23.832069002511428,summer
New York,2011-06-02,36.77700104320789,summer
New York,2011-06-03,19.389688546394602,summer
New York,2011-06-04,18.313002913046635,summer
New York,2011-06-05,26.5581428161631,summer
New York,2011-06-06,25.383561553932996,summer
New York,2011-06-07,27.76745785214642,summer
New York,2011-06-08,23.268461154953364,summer
New York,2011-06-09,18.440584314132458,summer
New York,2011-06-10,21.850643405169624,summer
New York,2011-06-11,25.58777616486826,summer
New York,2011-06-12,27.427316704353423,summer
New York,2011-06-13,24.194797630616577,summer
New York,2011-06-14,19.72695347923026,summer
New York,2011-06-15,23.220771775047876,summer
New York,2011-06-16,22.368052920079748,summer
New York,2011-06-17,25.360416685496617,summer
New York,2011-06-18,23.14663246575613,summer
New York,2011-06-19,21.957944940291192,summer
New York,2011-06-20,30.60533025047704,summer
New York,2011-06-21,26.20804413103355,summer
New York,2011-06-22,13.618360739461737,summer
New York,2011-06-23,27.270673086252135,summer
New York,2011-06-24,25.557497093487477,summer
New York,2011-06-25,22.37593873302467,summer
New York,2011-06-26,21.87363291947235,summer
New York,2011-06-27,26.85250888411689,summer
New York,2011-06-28,20.474136423091117,summer
New York,2011-06-29,28.060725024108546,summer
New York,2011-06-30,21.73470316180815,summer
New York,2011-07-01,20.310401446189296,summer
New York,2011-07-02,20.732234786577607,summer
New York,2011-07-03,35.33681547616412,summer
New York,2011-07-04,28.1272461409441,summer
New York,2011-07-05,27.48617115353539,summer
New York,2011-07-06,23.337619811310763,summer
New York,2011-07-07,25.116519508044664,summer
New York,2011-07-08,23.657475816160545,summer
New York,2011-07-09,23.096738896769473,summer
New York,2011-07-10,19.316769670795484,summer
New York,2011-07-11,25.808344941273596,summer
New York,2011-07-12,25.094405081255786,summer
New York,2011-07-13,22.744507564562284,summer
New York,2011-07-14,28.50317451372642,summer
New York,2011-07-15,24.039885808440896,summer
New York,2011-07-16,20.736145179861182,summer
New York,2011-07-17,20.70175382405851,summer
New York,2011-07-18,34.716345253675954,summer
New York,2011-07-19,21.426729563534042,summer
New York,2011-07-20,28.084086488936325,summer
New York,2011-07-21,21.323817478611424,summer
New York,2011-07-22,16.762068546400897,summer
New York,2011-07-23,23.826426561998915,summer
New York,2011-07-24,22.930888737258346,summer
New York,2011-07-25,26.636155691141216,summer
New York,2011-07-26,14.21822015959902,summer
New York,2011-07-27,26.762097587129706,summer
New York,2011-07-28,20.08773592206813,summer
New York,2011-07-29,17.413103719017673,summer
New York,2011-07-30,11.13987243821754,summer
New York,2011-07-31,28.13886775884079,summer
New York,2011-08-01,22.06006697838675,summer
New York,2011-08-02,18.746556732662206,summer
New York,2011-08-03,20.434207925051894,summer
New York,2011-08-04,28.486939155897744,summer
New York,2011-08-05,29.172449806441723,summer
New York,2011-08-06,24.190925300482135,summer
New York,2011-08-07,22.28777291707367,summer
New York,2011-08-08,21.325760751676636,summer
New York,2011-08-09,19.4638384931132,summer
New York,2011-08-10,25.113509138200588,summer
New York,2011-08-11,22.793778671595906,summer
New York,2011-08-12,29.45192175475881,summer
New York,2011-08-13,19.376523324083234,summer
New York,2011-08-14,26.950387559394702,summer
New York,2011-08-15,23.94225460470918,summer
New York,2011-08-16,34.76604091770816,summer
New York,2011-08-17,27.84612144421564,summer
New York,2011-08-18,22.720394671436814,summer
New York,2011-08-19,27.57705555858697,summer
New York,2011-08-20,20.610657249399235,summer
New York,2011-08-21,28.060818911859705,summer
New York,2011-08-22,27.684004458605706,summer
New York,2011-08-23,33.22671546285989,summer
New York,2011-08-24,26.422454544538752,summer
New York,2011-08-25,26.394560739086653,summer
New York,2011-08-26,22.810120852180937,summer
New York,2011-08-27,22.516337487719632,summer
New York,2011-08-28,16.040122487272825,summer
New York,2011-08-29,17.39704352281614,summer
New York,2011-08-30,29.411661789240604,summer
New York,2011-08-31,21.38444599490934,summer
New York,2011-09-01,16.915031445477275,autumn
New York,2011-09-02,15.036940515422987,autumn
New York,2011-09-03,19.654095561987035,autumn
New York,2011-09-04,11.279529735660775,autumn
New York,2011-09-05,13.698410368361957,autumn
New York,2011-09-06,13.736784656139529,autumn
New York,2011-09-07,14.587162469692894,autumn
New York,2011-09-08,18.263813128693194,autumn
New York,2011-09-09,13.95470982517905,autumn
New York,2011-09-10,15.747468290979269,autumn
New York,2011-09-11,14.242183153340235,autumn
New York,2011-09-12,21.4005822598105,autumn
New York,2011-09-13,10.261052523884745,autumn
New York,2011-09-14,12.185545265536978,autumn
New York,2011-09-15,17.426511562622174,autumn
New York,2011-09-16,20.522000786261433,autumn
New York,2011-09-17,7.370018220567961,autumn
New York,2011-09-18,29.544238045852435,autumn
New York,2011-09-19,19.102798532639476,autumn
New York,2011-09-20,11.772874712735877,autumn
New York,2011-09-21,19.19108522163293,autumn
New York,2011-09-22,11.631125711767954,autumn
New York,2011-09-23,18.159694296683465,autumn
New York,2011-09-24,21.316657982137972,autumn
New York,2011-09-25,9.724222829245832,autumn
New York,2011-09-26,14.931222597340541,autumn
New York,2011-09-27,19.66482860557244,autumn
New York,2011-09-28,13.435502130945935,autumn
New York,2011-09-29,6.792276211963527,autumn
New York,2011-09-30,11.944350524534208,autumn
New York,2011-10-01,17.941400384803316,autumn
New York,2011-10-02,9.133570443584075,autumn
New York,2011-10-03,8.84028387263773,autumn
New York,2011-10-04,22.688662556434082,autumn
New York,2011-10-05,16.53013684973617,autumn
New York,2011-10-06,13.25900728248153,autumn
New York,2011-10-07,11.125124258107476,autumn
New York,2011-10-08,19.286386727149882,autumn
New York,2011-10-09,16.387673006944638,autumn
New York,2011-10-10,18.31629260861801,autumn
New York,2011-10-11,18.031458581136874,autumn
New York,2011-10-12,10.299350750853879,autumn
